column_name,normalized_label,map_id
Dum cislo,id,436
KÓD.,id,457
dostupnost * (m2),availability,502
Cena s DPH v Kč* m2,price,478
Price-Range,none,575
Název (m2),id,214
Cena sklepa (m2),none,494
celková plocha *,total_area,391
Sklep,cellar_area,205
nemovitost m2,id,395
cena Kč (*) m2,price,223
Celková_plocha_*,total_area,391
GARÁŽOVÉ STÁNÍ m2,none,316
VÝMĚRA TERASY (V M2),terrace_area,463
Balkon m² [m²],balcony_area,35
Speciální_vybavení,none,64
Stav ** (m2),availability,534
LODŽIE/BALKON TERASA/ZAHRÁDKA (M²),balcony_area,466
podlahová_Plocha,floor_area,537
Rodinný dům:,id,594
č..,id,601
cena zakladni (Kc),price,551
Užitná plocha * m2,floor_area2,217
Typ bytu:,layout,227
Jednotka.,id,170
Cena-(12%-DPH),price,544
předzahrádka m2,garden_area,409
Předzahrada (m2),garden_area,435
Sklep/​sklepní kóje (m2),cellar_area,614
m² (m2),floor_area,277
Celková-plocha-m²,total_area,37
Cena celkem vc. DPH (Kc),price,253
Celková plocha (užitná).,floor_area2,383
Velikost pozemku:,total_area,320
dispozice:,layout,118
Parkovací místo:,none,204
Balkón (m2),balcony_area,334
Podlahová_plocha*_m2,floor_area,228
Podl._plocha,floor_area,414
Balkon m².,balcony_area,35
Karta_domu,none,128
Dostupnost:,availability,19
Rozloha,floor_area,453
Total-area,total_area,297
Basement storage,cellar_area,301
pozemek (m²) m2,garden_area,550
balkon/terasa (m2).,exterior_area,500
"Terasa, balkon (m2) m2",exterior_area,577
POPTAT,none,8
Cena celkem vč. dph,price,45
Sklepni koje (ks),none,252
Plocha terasy/balkónu:,terrace_area,244
dům.,id,433
číslo bytu,id,10
B/L/T (m2) 3),balcony_area,579
Parkovací místo.,none,204
Cena_vč._DPH**,price,231
podl. plocha2),floor_area,504
Celková_plocha_vč._příslušenství_(m2),total_area,325
Galerie_Pracovna,none,585
BYT m2,id,273
Balkon/​Lodžie/​Terasa/​Predzahrádka (m²):,balcony_area,272
Rozloha [m²],floor_area,453
karta bytu,none,53
Balkon/terasa-[m2],exterior_area,179
kód [m²],id,448
SKLEP:,none,317
výměra (m²),floor_area,546
Lodžie / terasa (m²) m2,balcony_area,158
Vymera terasy (v m2),terrace_area,463
Balkón_/_Předzahrádka_/_Terasa_(m²),garden_area,168
BALKON/​LODŽIE/​TERASA/​PREDZAHRÁDKA (M²),balcony_area,272
Plocha lodžie/zahrady/ balkónu v m² m2,exterior_area,257
Sklad,none,315
Sklep/​Sklepní kóje (m²):,cellar_area,271
Cena Kč/m2 (bez DPH),none,66
výměra (m²).,floor_area,546
ORIENTACE m2,orientation,314
Orientace,orientation,14
Plocha předzahrádky m2,garden_area,230
TERASA / ZAHRADA M²,exterior_area,348
Číslo domu [m²],id,264
Velikost,floor_area,424
Stav pouze volné.,availability,394
PLOCHA (M2) 2),floor_area,578
Parkng,parking_place_number,564
Cena s DPH v Kč*,price,478
Karta domu (m2),none,128
Cena jednotky vč. DPH (m2),price,387
Celková podlahová pl.*,floor_area,146
"balkón, terasa, m²",exterior_area,246
Rozloha celkem,floor_area,425
Cena Kč ** (m2),price,38
lodžie / terasa (m²),balcony_area,158
Name (m2),id,454
cena celkem vč. 12% dph,price,393
Celková plocha (bez terasy),floor_area,385
PARKING,none,335
* Cena 12% DPH (m2),price,333
Celková_podlahová_plocha_(m2),floor_area,260
GALERIE PRACOVNA,none,585
Koupit_online,none,480
PŘÍSLUŠENSTVÍ,none,62
Cena za m2 [m²],none,493
Celková plocha vč. příslušenství (m2).,total_area,325
Číslo-domu,id,264
GS m2,none,471
Sklepní kóje (m2),cellar_area,211
Podlahová plocha* m2 (m2),floor_area,228
CENA VČ. DPH *,price,467
1.np,none,569
Zahrada m².,garden_area,36
Č. KN m2,none,234
Sklepní-kóje-(m2),cellar_area,337
Celková plocha (m²),none,216
Etapa [m²],none,390
Usazení na pozemku m2,none,440
Plocha (m²),floor_area,167
cena garážového stání,none,495
Balkon/Terasa/Lodžie/_Zahrada_(předzahrádka),balcony_area,186
Terasa/Zahrada m2,terrace_area,284
Terasa [m²],terrace_area,153
FLOOR SPACE,floor_area,195
Typ domu:,none,419
Základní cena [m²],price,487
PLOCHA (M²).,floor_area,238
Cena s DPH v KČ* [m²],price,603
CENA VČ. DPH:,price,355
Lodzie/Balkon Terasa/Zahradka (m²),balcony_area,466
nastehovani,none,361
PROJEKT,none,281
předzahrádka,garden_area,48
CELKOVÁ PLOCHA VČ. PŘÍSLUŠENSTVÍ (M2),total_area,325
Balkon/lodžie,balcony_area,528
Cena s DPH v Kč* (m2),price,478
Sklep (m2).,cellar_area,183
Sklep / Komora (m2) (m2),cellar_area,49
BALCONY AREA SIZE,balcony_area,609
Kód,id,336
Cena vč. DPH a IS.,price,563
Celkova plocha (uzitna),floor_area2,383
jednotky,id,423
podlaží,floor,2
cena (12% dph),price,544
Sklep / Komora [m²],cellar_area,375
LAYOUT,layout,136
PDF-bytu,none,602
B/T/Z (m²)* m2,balcony_area,625
Balkon / terasa,balcony_area,27
Výměra_bytu_(v_m2),floor_area,461
Cena kč **,price,38
Title,id,605
Výměra pozemku,total_area,439
Užitná plocha (m2)1) m2,floor_area2,588
č. jednotky (m2),id,219
kod,id,448
Cena s DPH v Kč*:,price,478
Vybavení 2) [m²],none,332
DETAIL (m2),none,488
Rozloha.,floor_area,453
GARÁŽOVÉ-STÁNÍ,none,316
"Price_of_amenities,_inc._VAT",price,200
Prodejní cena (m2),price,213
sklep/​sklepní kóje (m²),cellar_area,271
Premium-/-Smart,none,587
kompas.,none,591
Přísl. m2 [m²],exterior_area,617
B/L/T (M²),balcony_area,239
balkon m2,balcony_area,407
Celková-cena,price,596
Termín_k_nastěhování,none,52
pdf m2,none,479
STAV (m2),availability,127
"Výměra-pozemku,-m²",total_area,142
Základní cena,price,487
FINAL-CP-[Kč],price,180
Cena Kč (m2),price,285
Podl. plocha [m²],floor_area,414
Balkon/Terasa/ Zahrádka (m²):,balcony_area,555
Užitná-plocha-v-m2,floor_area2,265
Byt m2 (m2),floor_area,178
velikost bytu,layout,474
Objekt (m2),building,54
Sklep (m2) m2,cellar_area,183
Jednotka_č.,id,382
dispozice,layout,3
area-size,floor_area,607
Etapa,none,390
"BALKÓN, LODŽIE, TERASA",exterior_area,164
Gps,none,442
Terasa:,terrace_area,153
PODLAHOVÁ-PLOCHA-(m2),floor_area,312
Loggia/terrace.,balcony_area,196
druh.,category,545
Zahrada-střešní-zahrada-(m2),garden_area,580
price,price,304
Balkon/terasa:,exterior_area,415
cena (vč. DPH) (m2),price,590
Rozloha celkem m2,floor_area,425
Balkon / terasa (m2) (m2),balcony_area,47
Cena vč. dph 1) m2,price,581
dostupnost m2,availability,451
Užit. plocha (m2).,floor_area2,532
CELKOVÁ CENA S DPH,price,365
Oznacit k poptani,none,403
Price [m²],price,304
Balkon/​Lodžie/​Terasa/​Predzahrádka_(m2),balcony_area,615
* Cena 12% DPH m2,price,333
Byt. zn.,id,452
karta jednotky,none,309
cena s dph v kč*,price,478
DŮM M2,floor_area,418
Celková plocha.,floor_area,152
byt č.,id,254
Cena celkem vč. DPH m2,price,45
Zatravněná terasa/ terasa (m2),terrace_area,402
cena vč. dph1),price,506
Uzitna plocha.,floor_area2,18
Lodžie-/-terasa,balcony_area,427
Podlahová_plocha_(m2),floor_area,22
cena kč/m2 (bez dph),none,66
Dům:,id,102
Cena vč. DPH a IS,price,563
Venkovní prostory (m2),exterior_area,628
Plocha pozemku.,total_area,148
sekce,building,525
LODZIE/TERASA,exterior_area,599
Čistá_plocha,floor_area,513
Cena za bytovou jednotku s dph,price,378
CENA (12% DPH),price,544
CENA_S_DPH,price,522
Zahrada-m²,garden_area,36
SKLEP/​SKLEPNÍ KÓJE (M²),cellar_area,271
cena za bytovou jednotku s dph,price,378
CENA_VČ._DPH,price,355
CENA KČ/M2 (BEZ DPH),none,66
nastěhování [m²],none,361
Podlahová plocha*,floor_area,209
Parking.,none,335
Termín k nastěhování (m2),none,52
parkování:,parking_place_number,416
SKLAD [m²],none,315
balkon.,balcony_area,407
Užitná plocha (m²) m2,floor_area2,248
Plocha (m2) 2).,floor_area,578
Cena vč. DPH (Kč)*,price,444
Balkon/Terasa/-Zahrádka-(m²),balcony_area,555
konečná cena za byt vč. DPH [m²],price,113
kategorie,category,55
Čistá plocha m2,floor_area,513
Plocha m² m2,floor_area,4
B/T3).,exterior_area,505
dostupnost *:,availability,502
vybavení,none,404
Zahrada s terasou,garden_area,364
Lodžie / terasa (m²).,balcony_area,158
BALKON/TERASA/LODŽIE/ ZAHRADA (PŘEDZAHRÁDKA),balcony_area,186
Sklepní kóje (ks) m2,none,252
cena bez DPH m2,none,112
Interiér,floor_area,583
Č.j.,id,20
Plocha bytu m2*,floor_area,616
Celková-plocha**,total_area,212
Terasa 1. NP.,terrace_area,367
Terasa-/-balkon-(m²),exterior_area,249
cena Kc (*),price,223
cena vč. dph (kč)*,price,444
kompas:,none,591
NP:,floor,12
B/L/T m2 [m²],exterior_area,371
Byt v m2.,floor_area,475
podlaží m2,floor,117
Do katalogu,none,400
Cena (?) m2,price,485
pozemek (m²),garden_area,550
Cena-/-Kč,price,498
Budova.,building,26
zahrada (m2),garden_area,126
investiční potenciál,none,162
Terasa/lodžie_(m2),balcony_area,181
Předzahrádka (m2) m2,garden_area,339
Balkon [m²],balcony_area,44
dostupnost,availability,19
Balkon/terasa-[m²],exterior_area,58
Front garden m2,garden_area,197
LODZIE / TERASA / PREDZAHRADKA,exterior_area,598
Terasa/Balkon (m2),exterior_area,568
celková plocha m2 [m²],total_area,222
Terasa 2. np,terrace_area,368
Dokončení:,none,65
cena příslušenství vč. dph,none,497
Podlaží číslo,floor,447
Balkon (m²),balcony_area,547
počet_místností,layout,105
Lodžie / terasa (m²) [m²],balcony_area,158
STAV**,availability,626
Balcony/loggia/terrace m2,exterior_area,455
Balkon/Terasa_m2,balcony_area,229
Floor-area,floor_area,298
cena kč (*),price,223
Vybavení 2) m2,none,332
sklepní kóje,cellar_area,211
plocha celkem m2.,total_area,372
Cislo domu,id,264
Plocha celkem:,floor_area,202
Storage box:,none,278
Zahrada-s-terasou,garden_area,364
KARTA BYTU (m2),none,319
Plán.,none,60
celková užitná plocha,floor_area2,538
Ceníková cena:,price,511
TYP STÁNÍ,none,541
Terasa v m2 m2,terrace_area,477
Price,price,304
LOGGIA/TERRACE,balcony_area,196
Sklep (m²),cellar_area,548
patro m2,floor,503
plocha bytu (m2),floor_area,622
LODŽIE_/_TERASA_/_PŘEDZAHRÁDKA,exterior_area,598
Cena Kč **,price,38
Cena Kč m2,price,285
Storage box.,none,278
FLAT,id,345
PŘÍSLUŠENSTVÍ (m2),none,530
Cena vc. DPH a IS,price,563
Cena-jednotky-(Kč)-*,price,159
Podlaží číslo (m2),floor,447
BALKON M²,balcony_area,35
Celkova podlahova pl.*,floor_area,146
Odkaz na dům:,none,422
Terasa / Balkon:,terrace_area,469
nastěhování (m2),none,361
cena * (m2),price,501
Terasa 1. np,terrace_area,367
Celková plocha (m²) [m²],none,216
Car lift m2,none,295
Plocha lodžie/zahrady/ balkónu v m²:,exterior_area,257
garáž,none,218
Cena rezervované garáže (Kč) * (m2),none,161
Balkon/Terasa m2 m2,balcony_area,229
Cena-Kč/m2-(bez-DPH),none,66
Kód.,id,336
"Uzitna plocha, m²",floor_area2,245
Plocha-terasy/balkónu,terrace_area,244
PODROBNOSTI,none,412
Available Flats Count (m2),none,574
Termin nastehovani,none,189
Cena rezervovaného sklepa (Kč) * (m2),none,160
Zahrada m² (m2),garden_area,36
Akce (m2),none,103
Jednotky:,id,423
"Podlahová plocha, m² m2",floor_area,131
Plocha m².,floor_area,4
Ozeleněná terasa m2,terrace_area,154
BALKÓN / TERASA,exterior_area,286
Akční cena (m2),price,512
Typ_domu,none,419
detail [m²],none,288
Č. jednotky [m²],id,535
PLOCHA (M²),floor_area,167
Balkon/Terasa-(m2),balcony_area,533
VELIKOST BYTU M²,floor_area,347
Storage box m2,none,278
Cena za příslušenství s DPH,price,192
Balkon/terasa [m2] [m²],exterior_area,179
cena vč. dph *,price,467
Cena od (Kč) [m²],price,144
Lyout (m2),layout,296
počet pater,none,446
Garážové stání (ks) (m2),none,251
"Balkon,-terasa,-m²",terrace_area,132
terasa [m²],terrace_area,406
podlahová plocha*,floor_area,209
Celková plocha (m²) m2,none,216
Plocha_bytu,floor_area,305
Sklepní kóje (m²) (m2),cellar_area,215
Parkovací-místo,none,204
Celková plocha (užitná) m2,floor_area2,383
Výměra (m2),floor_area,46
celková plocha m2:,total_area,222
balkon / terasa / předzahrádka,exterior_area,358
B/L/T_(m2)_3),balcony_area,579
"Terasa, balkon (m2).",exterior_area,577
Typ nabídky.,category,353
Poptat byt,none,351
LODŽIE / TERASA,balcony_area,427
Cena-byt-vč.-DPH,price,376
Celkem.,none,566
typ:,category,369
PARKNG:,parking_place_number,564
Čistá plocha bytu.,floor_area,243
Cena bez DPH.,none,324
Celková plocha (m2),floor_area,152
CENA S DPH,price,121
Podrobnosti,none,412
B / t,exterior_area,593
Sklepní kóje,cellar_area,211
Vizualizace domu:,none,441
P/T/B* [m²],exterior_area,16
disp.,layout,329
Rooftop terrace [m²],terrace_area,300
Available Flats Count.,none,574
Cena rezervovaného sklepa (kč) *,none,160
Byt. zn. (m2),id,452
Min. vklad,none,130
Číslo domu:,id,264
Cena byt vč. DPH [m²],price,376
cena s DPH.,price,121
Cena vč. DPH *:,price,467
Velikost bytu (m2),layout,474
interiér,floor_area,583
Balkón / předzahrádka / terasa (m²),garden_area,168
Price (CZK),price,141
Cena bytu s DPH m2,price,360
Sklepní_kóje_(m²),cellar_area,215
Cena (12% DPH) m2,price,544
Cena Kč **:,price,38
ZÁKLADNÍ CENA,price,487
Plocha lodžie/zahrady/ balkónu v m².,exterior_area,257
pozemek_(m2),total_area,589
exteriér,exterior_area,190
stav pouze volné,availability,394
"balkón, lodžie, terasa",exterior_area,164
Podlaží-číslo,floor,447
Lodžie / terasa / předzahrádka,exterior_area,598
Cena m2,price,6
pozemek [m²],total_area,434
projekt [m²],none,396
Sklepní kóje (m2):,cellar_area,337
Strop-(m),none,370
"PRICE OF AMENITIES, INC. VAT",price,200
Termín nastěhování (m2),none,189
Terasa/ Balkon/ Lodžie/ Zahrádka (m2),exterior_area,188
Balkón / Terasa m2,exterior_area,286
Garážové stání (ks):,none,251
Č. bytu,id,413
Kupní cena s DPH (m2),price,621
POPTAT BYT m2,none,351
Balkon / terasa (m2) [m²],balcony_area,47
Total area:,total_area,297
"price of amenities, inc. vat",price,200
budova m2,building,499
"Price of amenities, inc. VAT:",price,200
Podlah._plocha,floor_area,330
"BALCONY, TERRACE, M²",exterior_area,139
Cena bytu vč. DPH (m2),price,165
Celkova ceny bytu s DPH,price,258
Zahrada s terasou [m²],garden_area,364
Cena*:,price,560
Cena za byt s DPH (bez příslušenství),price,191
Předzahrádka:,garden_area,48
PLOCHA_(m²),floor_area,515
Rooms-Range,none,571
Plocha sklepa [m²],cellar_area,307
Loggia/terrace,balcony_area,196
PARKNG (m2),parking_place_number,564
Podlahova plocha (m²),floor_area,157
Cena_za_bytovou_jednotku_s_DPH,price,378
Sklepní kóje (ks),none,252
Označení-bytu,id,173
"Užitná plocha, m² [m²]",floor_area2,245
Vybavení 2).,none,332
projekt,none,281
Částečně vybaveno m2,none,308
dům [m²],id,433
Podlah.-plocha,floor_area,330
CENA CELKEM VČ. DPH,price,45
Floor,floor,135
plocha (m2).,floor_area,119
podl. plocha2) [m²],floor_area,504
STAV JEDNÁNÍ,availability,28
Plán PDF.,none,619
dům,id,102
Garáž,none,218
druh (m2),category,545
Velikost bytu [m²],layout,474
Plocha balkónu m2,balcony_area,306
Typ_jednotky,category,270
Dispozice.,layout,3
Výměra-bytu,floor_area,150
garáž [m²],parking_place_number,549
Sklep/​Sklepní-kóje-(m²),cellar_area,271
Typ [m²],category,13
Cena-Kč,price,285
Detail bytu (m2),none,7
Označení bytu (m2),id,173
m² pozemku (m2),garden_area,107
"Balkón, Lodžie, Terasa:",exterior_area,164
byt:,id,429
Terasa/ Lodžie (m2),terrace_area,30
BYT [m²],id,273
Byt-číslo,id,225
m² bytu:,floor_area,106
Sekce:,building,525
Balkon/Terasa m² [m²],balcony_area,460
kontakt,none,156
lodžie / terasa,balcony_area,427
Částečně vybaveno:,none,308
TERASA / ZAHRADA m²,exterior_area,348
Cena bytu* (vč. DPH) m2,price,176
Číslo domu.,id,264
Plocha předzahrádky:,garden_area,595
Pl._podl.,floor_area,289
STAV POUZE VOLNÉ,availability,394
Výměra pozemku:,total_area,439
Cena byt vč. DPH,price,376
plocha bytu (m²),floor_area,465
B/L/T (m²) 1) m2,terrace_area,331
Terasa 2. NP,terrace_area,368
Soubor.,none,291
Celková cena:,price,596
Č.-bytu,id,524
Stav m2,availability,9
PŘEDZAH._(M²),garden_area,240
Prodejní cena m2,price,213
CENA VČ. DPH 1),price,581
Cena příslušenství vč. dph,none,497
DISPOZICE [m²],layout,237
stav prodeje,availability,552
Aktuální stav domu.,none,437
Plocha-celkem,floor_area,202
DISP.,layout,329
Total area m2,total_area,297
CELKOVA UZITNA PLOCHA,floor_area2,538
Přísl. m2:,exterior_area,617
Cena-za-m2,none,493
POČET MÍSTNOSTÍ,layout,105
Příslušenství: Zahrada (m2) Lodžie (m2) Terasa (m2):,exterior_area,261
Balkon / terasa:,exterior_area,377
Mám_Zájem,none,542
"Plocha domu od, m²",floor_area,143
Cena (Kč):,price,59
Jednotka č. [m²],id,382
Flat,id,345
Investiční potenciál m2,none,162
Podlahová-plocha-vč.-garáže,floor_area,366
Karta jednotky m2,none,309
Cena za příslušenství s DPH [m²],price,192
balkon/terasa (m2) (m2),exterior_area,500
Available Flats Count:,none,574
Označení (m2),id,29
Storage box [m²],none,278
Celková-plocha-(m2),total_area,340
Byt č.:,id,254
BALKÓN 2,balcony_area,392
Stav prodeje***.,availability,232
SKLEP (m2),none,317
Balkón_2,balcony_area,392
Vizualizace domu (m2),none,441
poptat [m²],none,401
balkon (m²) [m²],balcony_area,547
Č. jednotky,id,219
Cena bytu vc. DPH,price,165
Užit. plocha (m2),floor_area2,532
Plocha bytu (m2) m2,floor_area,622
Příslušenství: zahrada (m2) lodžie (m2) terasa (m2),exterior_area,261
Balkón_/_Terasa_[m²],exterior_area,526
"Balkon, terasa, m² (m2)",terrace_area,132
TERASA/ZAHRADA,exterior_area,172
terasy / zahrady (?),exterior_area,483
PARKOVACÍ MÍSTO,none,204
Apartment.,id,193
PDF,none,123
cena kč **,price,38
P/T/B*:,exterior_area,16
Byt (m2),id,32
Front garden (m2),garden_area,197
"Výměra pozemku, m²",total_area,142
Pozemek:,total_area,41
cena základní (Kč) m2,price,551
stav [m²],availability,114
Podlahová plocha vč. garáže:,floor_area,366
Provedení [m²],none,620
Cena celkem vč. 12% DPH:,price,393
TYP m2,category,514
Terasa/lodžie (m2),balcony_area,181
PŘEDZAHRADA (m2),garden_area,529
balkon (m²):,balcony_area,547
Č._KN,none,234
Floor area,floor_area,298
Terasa/Bal.,exterior_area,508
Druh,category,545
Soubor:,none,291
Garážové stání (m2),parking_place_number,389
DETAIL BYTU,none,7
stav,availability,9
plocha-(m2),floor_area,119
Terasa/bal.,exterior_area,508
PLOCHA BYTU (M²),floor_area,465
podlaží [m²],floor,117
Floor area.,floor_area,298
Parkování zdarma m2,none,527
aktuální stav,availability,263
Dokumentace,none,428
Galerie Pracovna:,none,585
Rok-dokončení,none,473
CELKOVÁ PLOCHA (M2),total_area,340
CENA ZA M2,none,493
"Balkon, terasa, m².",terrace_area,132
Celková podlahová plocha (m2) m2,floor_area,260
B/T3) [m²],exterior_area,505
Podl. plocha1):,floor_area,592
Plocha (m²).,floor_area,167
Cena (12% DPH) [m²],price,544
balkon/terasa_(m2),exterior_area,500
cena rezervovaného sklepa (kč) *,none,160
Užitná plocha bytu,floor_area2,482
LODŽIE / TERASA / PŘEDZAHRÁDKA:,exterior_area,598
PŘEDZAHRÁDKA,garden_area,48
cena:,price,411
TERASA / ZAHRADA m².,exterior_area,348
Mám Zájem (m2),none,542
Č.,id,601
Užitná plocha* m2,floor_area2,147
PLOCHA.,floor_area,274
Cena garážového stání [m²],none,495
Rodinný-dům,id,594
Cena vč. DPH *.,price,467
BALKÓN/TERASA,terrace_area,543
plocha bytu,floor_area,305
Balkón / Terasa.,exterior_area,286
Cena vč. DPH *,price,467
Cena za byt s DPH (bez prislusenstvi),price,191
Balkón/terasa,terrace_area,543
výměra (m²) m2,floor_area,546
PLOCHA TERASY/BALKÓNU,terrace_area,244
Cena_(?),price,485
TERASA / LODŽIE (m2) [m²],exterior_area,313
ČISTÁ PLOCHA,floor_area,513
Terasy / zahrady (?),exterior_area,483
Číslo-jednotky,id,1
m²_bytu,floor_area,106
PODLAŽÍ (m2),floor,236
Cena byt vč. DPH:,price,376
Interiér (m2),floor_area,583
PLOCHA MÍSTNOSTÍ,floor_area,510
Cena s DPH (Kč) (m2),price,491
vyber k poptavce,none,362
Cena s DPH 12 %.,price,582
Plocha pozemku,total_area,148
Balkon / terasa m2,exterior_area,377
Zastavěná-plocha-v-m2,none,266
Terasa/ Balkon/ Lodžie/ Zahrádka [m²],exterior_area,188
stav prodeje:,availability,552
Plocha-předzahrádky-m2,garden_area,230
Terasa v m2,terrace_area,477
"Užitná-plocha,-m²",floor_area2,245
DOSTUPNOST *,availability,502
UŽITNÁ PLOCHA BYTU,floor_area2,482
Cena za bytovou jednotku s DPH (m2),price,378
Cena_s_DPH,price,155
Formulář (m2),none,187
Typ-prostoru,category,321
Price Range:,none,575
kód,id,336
Vybavení-2),none,332
Užitná plocha [m²],floor_area2,25
Lodžie/terasa /předzáhradka:,balcony_area,586
Cena (m2),price,6
PATRO,floor,61
Cena bytu vč. dph,price,165
DOMY,id,486
POZEMEK m2,total_area,613
Rooms Range (m2),none,571
Typ jednotky m2,category,270
Oznaceni,id,29
Celková_plocha,floor_area,152
Balkon/​Lodžie/​Terasa/​Predzahrádka (m²) [m²],balcony_area,272
type (m2),none,608
BUDOVA [m²],building,235
ID [m²],id,42
gs,none,471
Plocha1 m2,floor_area,443
Available-Flats-Count,none,574
Stav-inzerce,availability,556
Front garden:,garden_area,197
CENA S DPH (Kč) m2,price,518
Užitná plocha (m2),floor_area2,23
"Balkon, terasa, m²:",terrace_area,132
Cena-vč.-DPH*,price,171
TERASY / ZAHRADY (?),exterior_area,483
Termín dokončení.,none,420
číslo a označení bytu,id,226
BALKON [m²],balcony_area,521
DETAIL.,none,488
Type m2,category,137
užitná-plocha-m2,floor_area2,220
Sklepní kóje (ks).,none,252
Zahrada m²:,garden_area,36
Terasa/balkon (m2) (m2),terrace_area,338
Cena / Kč,price,498
Plocha sklepa.,cellar_area,307
GARÁŽ,none,218
parkovací stání (m2),parking_place_number,410
Výměra-celkem-(v-m2),total_area,464
BALKÓN/ TERASA (m²) m2,exterior_area,516
Car lift.,none,295
cena vč dph,price,380
do_katalogu,none,400
Celkova plocha**,total_area,212
Balkón / terasa m2,none,489
Byt m2.,floor_area,178
Č.j..,id,20
Cena garážového stání (m2),none,495
cena s dph 12 % / 21 %,price,472
Floor area (m2),floor_area,298
BALKON/TERASA/ ZAHRÁDKA (M²),balcony_area,555
PLOCHA-(M²),floor_area,238
Celková plocha (m2).,total_area,340
Půdorys (m2),none,247
etapa,none,390
Střešní zahrada,terrace_area,470
podlahová Plocha (m2),floor_area,537
Číslo jednotky,id,1
Celková-podlahová-plocha-(m2),floor_area,260
Číslo m2,id,177
terasa v m2,terrace_area,477
Cena_bez_DPH,none,324
Počet_pokojů,layout,322
Celková_podlahová_pl.,floor_area,43
Uzitna plocha bytu,floor_area2,482
Předzahrádka (m2) [m²],garden_area,339
cena-Kč-(*),price,223
Podlahová_plocha_vč._garáže,floor_area,366
B_/_T,exterior_area,593
cena s dph,price,121
Completion:,none,198
Rozloha celkem:,floor_area,425
celková_plocha_m2,total_area,222
Info m2,none,269
Sklep/​Sklepní kóje (m2):,cellar_area,614
Terasy na střeše (?) (m2),terrace_area,484
* cena 12% dph,price,333
pozemek (m²) (m2),garden_area,550
Zahrádka.,garden_area,388
PUDORYS BYTU,none,350
plocha rd,floor_area,438
Předzahrada:,garden_area,435
Rozloha:,floor_area,453
cena (kč),price,59
Lodžie-/-terasa-(m²),balcony_area,158
Oblíbené:,none,163
výnos,none,558
Celková plocha bytu (m²):,floor_area,174
* Cena 12% DPH [m²],price,333
Celková plocha (m2) [m²],total_area,340
M² zimní zahrady,garden_area,108
Byt. zn.:,id,452
Č._bytu,id,524
Gs,none,471
Balkon/Terasa/Lodžie/ Zahrada (předzahrádka),balcony_area,186
Stav **.,availability,534
Balkon/Terasa:,balcony_area,363
Uzitna plocha (m2)1),floor_area2,588
Karta domu,none,128
Číslo j. (m2),id,206
Name m2,id,454
podlahová Plocha [m²],floor_area,537
Podlahová plocha vč. garáže [m²],floor_area,366
Exteriér (m2),exterior_area,190
SKLAD m2,none,315
celková_plocha,none,111
Cena jednotky vc. DPH,price,387
Užitná plocha (m2)1),floor_area2,588
BUDOVA.,building,235
Vybavení.,none,404
Terasa m2,terrace_area,153
STANDARD m2,none,517
Muj vyber,none,567
Terasa/Zahrada [m²],terrace_area,284
Cena rezervovaneho sklepa (Kc) *,none,160
Plocha terasy/balkónu.,terrace_area,244
PODLAHOVÁ PLOCHA (M2),floor_area,22
cena za příslušenství s dph,price,192
Příslušenství (m2),none,62
Dispozice bytu.,layout,255
cena v kč (vč. dph),price,184
JEDNOTKA,id,115
Terasa/Zahrada:,terrace_area,284
cena vč. dph.,price,624
Číslo_a_označení_bytu,id,226
Parkovaci stani,none,15
Č.J.,id,20
Můj výběr.,none,567
Zatravněná-terasa/-terasa-(m2),terrace_area,402
Terasy / Zahrady (?) m2,exterior_area,483
Terasa 1. NP [m²],terrace_area,367
Typ stání [m²],none,541
poptat m2,none,401
Zahrada_(m²),garden_area,250
cislo,id,104
Cena vč. DPH**:,price,231
Cena_s_DPH_12_%_/_21_%,price,472
Číslo_domu,id,264
Půdorysy,none,597
Plocha-příslušenství,exterior_area,282
Cena_vč._DPH_(Kč)*,price,444
Celková_plocha_m²,total_area,37
available flats count,none,574
celkova plocha,none,111
dostupnost-*,availability,502
"balcony, terrace, m²",exterior_area,139
ROOMS,layout,606
Obytná plocha.,floor_area2,426
Č. KN:,none,234
Prodejní_plocha_bytu,floor_area,374
výměra terasy (v m2),terrace_area,463
Cena vč. DPH* m2,price,171
Popis [m²],layout,509
Cena-s-DPH-12-%,price,582
číslo [m²],id,104
UŽITNÁ PLOCHA M2,floor_area2,220
č. bytu (m2),id,413
Nemovitost,id,395
Obytná plocha (m2),floor_area2,426
"CENA KOMPLET(BYT, LODŽIE/TERASA, SKLEP, GARÁŽOVÉ STÁNÍ):",price,318
CENA VČ. DPH (KČ)*,price,444
"CENA KOMPLET(BYT, LODZIE/TERASA, SKLEP, GARAZOVE STANI)",price,318
Odkaz na dům.,none,422
Interier,floor_area,583
Výměra bytu [m²],floor_area,150
Price inc. VAT (m2),price,456
Cena-včetně-DPH,price,169
Usazení na pozemku [m²],none,440
Vymer,floor_area,203
Mám Zájem [m²],none,542
Zahrada střešní zahrada (m2) [m²],garden_area,580
Poptat [m²],none,8
Strop (m) m2,none,370
částečně vybaveno,none,308
CELKOVÁ CENA (VČ. DPH),price,268
"Terasa, balkon (m2):",exterior_area,577
Dostupnost *,availability,502
poptavka,none,122
"Balkón, Lodžie, Terasa m2",exterior_area,164
byt [m²],id,429
STAV **,availability,534
Projekt (m2),none,281
ČÍSLO BYTU (m2),id,311
Č. jednotky.,id,535
Total area.,total_area,297
CELKEM,none,566
